"","reef_id","average_bleaching","clim_sst","latitude","longitude","year","distance_to_nearest_catch","sum_effort","rate_norm"
"846","720216E.1108310N",1,302.05,10.02013889,125.0090833,2007,4.15267843761461,207.75981289776,0.00468184865221587
"847","720327E.1108294N",0.375,302.05,10.01997222,125.0101111,2007,4.15209632883378,207.75981289776,0.00468184865221587
"848","720362E.1108205N",3,302.05,10.01916667,125.0104167,2007,4.15123685711594,207.75981289776,0.00468184865221587
"849","720414E.1108070N",0,299.78,10.01794444,125.0108889,2007,4.14992924289923,207.75981289776,0.00468184865221587
"850","720414E.1108070N",1.145,302.05,10.01794444,125.0108889,2007,4.14992924289923,207.75981289776,0.00468184865221587
"851","720480E.1107990N",0,299.78,10.01722222,125.0114722,2007,4.14902906307422,207.75981289776,0.00468184865221587
"852","720480E.1107990N",1,300.72,10.01722222,125.0114722,2007,4.14902906307422,207.75981289776,0.00468184865221587
"853","720480E.1107990N",1.5,300.72,10.01722222,125.0114722,2007,4.14902906307422,207.75981289776,0.00468184865221587
"854","720480E.1107990N",0.2875,302.05,10.01722222,125.0114722,2007,4.14902906307422,207.75981289776,0.00468184865221587
"855","720546E.1107910N",0,299.98,10.0165,125.0120833,2007,4.14811724835966,207.75981289776,0.00468184865221587
"856","720546E.1107910N",0.1,302.05,10.0165,125.0120833,2007,4.14811724835966,207.75981289776,0.00468184865221587
"857","720595E.1107832N",0,299.98,10.01577778,125.0125278,2007,4.14727524214569,207.75981289776,0.00468184865221587
"858","720595E.1107832N",0,299.98,10.01577778,125.0125278,2007,4.14727524214569,207.75981289776,0.00468184865221587
"859","720595E.1107832N",0.1,300.21,10.01577778,125.0125278,2007,4.14727524214569,207.75981289776,0.00468184865221587
"860","720809E.1107580N",0.25,300.51,10.0135,125.0144444,2007,4.14440411768584,207.75981289776,0.00468184865221587
"861","720874E.1107506N",1.25,300.31,10.01283333,125.0150556,2007,4.14354277647163,207.75981289776,0.00468184865221587
"862","720874E.1107506N",0.0225,300.63,10.01283333,125.0150556,2007,4.14354277647163,207.75981289776,0.00468184865221587
"863","720935E.11107904N",0.5,300.39,10.01641667,125.0156111,2007,4.14656476960111,207.75981289776,0.00468184865221587
"864","720938E.1107405N",0.25,300.51,10.01191667,125.0156111,2007,4.14247774749208,207.75981289776,0.00468184865221587
"865","720938E.1107405N",0,300.51,10.01191667,125.0156111,2007,4.14247774749208,207.75981289776,0.00468184865221587
"866","720992E.1107335N",0.25,300.51,10.01127778,125.0161111,2007,4.14168821326098,207.75981289776,0.00468184865221587
"867","720992E.1107335N",1,300.51,10.01127778,125.0161111,2007,4.14168821326098,207.75981289776,0.00468184865221587
"868","720992E.1107335N",2.5,300.72,10.01127778,125.0161111,2007,4.14168821326098,207.75981289776,0.00468184865221587
"869","721381E.1109378N",0,300.51,10.02972222,125.0197778,2007,4.15691820002927,207.75981289776,0.00468184865221587
"870","721591E.1108800N",0,300.51,10.02447222,125.0216667,2007,4.15135839640962,207.75981289776,0.00468184865221587
"871","726699E.1108918N",0.5,300.67,10.02525,125.06825,2007,4.13289192031439,207.75981289776,0.00468184865221587
"872","98.22.39.2E.7.36.26.3N",0,302.1,7.607305556,98.37755556,2007,1.06244943278981,207.75981289776,0.0289030872537176
"873","99.50.099E.10.07.333N",1,300.52,10.12222222,99.83497222,2007,3.96471838334496,207.75981289776,0.0289030872537176
"874","99.50.099E.10.07.333N",0.75,300.52,10.12222222,99.83497222,2007,3.96471838334496,207.75981289776,0.0289030872537176
"875","99.50.099E.10.7.366N",0,302.06,10.12277778,99.83497222,2007,3.96519093000998,207.75981289776,0.0289030872537176
"876","99.50.099E.10.7.366N",0.25,301.41,10.12277778,99.83497222,2007,3.96519093000998,207.75981289776,0.0289030872537176
"877","NSLiewsReef",0,301.29,4.935277778,118.2265,2007,0.685680598398859,207.75981289776,0.0810113359520717
"878","NSSoyakIslandSouth",0.25,302.26,2.876027778,104.1480278,2007,0.615023195010127,207.75981289776,0.102689734373697
"879","102.22.711E.11.48.310N",0.5,301.59,11.80516667,102.3785278,2008,6.49820756261692,194.11100002021,0.0306587467963196
"880","102.42.508E.5.57.143N",1.5,303.35,5.952388889,102.7084722,2008,2.63679989941662,194.11100002021,0.219965895778985
"881","102.42.508E.5.57.143N",0.5,303.35,5.952388889,102.7084722,2008,2.63679989941662,194.11100002021,0.219965895778985
"882","102.42.508E.5.57.143N",0.5,302.01,5.952388889,102.7084722,2008,2.63679989941662,194.11100002021,0.219965895778985
"883","102.43.23.4E.5.55.53.7N",0,303.35,5.931583333,102.7231667,2008,2.61714393295675,194.11100002021,0.219965895778985
"884","102.43.29.1E.5.55.16.7N",0,303.35,5.921305556,102.72475,2008,2.61295593380686,194.11100002021,0.219965895778985
"885","102.45.498E.5.55.414N",0.5,302.21,5.923555556,102.7583056,2008,2.58112728667337,194.11100002021,0.219965895778985
"886","102.59.59.4E.5.44.48.9N",0,302.77,5.746916667,102.9998333,2008,2.30300737856639,194.11100002021,0.173808800101423
"887","103.0.37.3E.5.49.3.58N",0,302.87,5.817661111,103.0103611,2008,2.31045916201412,194.11100002021,0.219965895778985
"888","103.2.20.5E.5.46.18.1N",0,303.54,5.771694444,103.0390278,2008,2.27168729407753,194.11100002021,0.219965895778985
"889","103.2.20.5E.5.46.18.1N",0,302.8,5.771694444,103.0390278,2008,2.27168729407753,194.11100002021,0.219965895778985
"890","103.3.32.8E.5.46.18.1N",0,302.74,5.771694444,103.0591111,2008,2.25214548043498,194.11100002021,0.219965895778985
"891","104.09.26.6E.2.49.27N",0,262.15,2.824166667,104.1573889,2008,0.59723413360013,194.11100002021,0.0320131265067565
"892","104.09.26.6E.2.49.27N",8,262.15,2.824166667,104.1573889,2008,0.59723413360013,194.11100002021,0.0320131265067565
"893","104.09.26.6E.2.49.27N",0,262.15,2.824166667,104.1573889,2008,0.59723413360013,194.11100002021,0.0320131265067565
"894","104.09.26.6E.2.49.27N",0,262.15,2.824166667,104.1573889,2008,0.59723413360013,194.11100002021,0.0320131265067565
"895","104.6.148E.2.54.139N",0,303.05,2.902305556,104.1024722,2008,0.665198642633399,194.11100002021,0.0320131265067565
"896","104.6.148E.2.54.139N",0,301.89,2.902305556,104.1024722,2008,0.665198642633399,194.11100002021,0.0320131265067565
"897","104.6.507E.2.54.891N",0,303.05,2.914861111,104.1084444,2008,0.662399255594026,194.11100002021,0.0320131265067565
"898","104.6.507E.2.54.891N",18.75,301.92,2.914861111,104.1084444,2008,0.662399255594026,194.11100002021,0.0320131265067565
"899","104.8.7.5E.2.48.33.7N",0,262.15,2.809361111,104.1354167,2008,0.617443417762351,194.11100002021,0.0320131265067565
"900","104.8.7.5E.2.48.33.7N",0,262.15,2.809361111,104.1354167,2008,0.617443417762351,194.11100002021,0.0320131265067565
"901","104.8.7.5E.2.48.33.7N",0,262.15,2.809361111,104.1354167,2008,0.617443417762351,194.11100002021,0.0320131265067565
"902","104.9.3.2E.2.49.0.1N",0,262.15,2.816694444,104.1508889,2008,0.602811959904315,194.11100002021,0.0320131265067565
"903","104.9.6.6E.2.48.54.1N",0,262.15,2.815027778,104.1518333,2008,0.601690961292007,194.11100002021,0.0320131265067565
"904","104.9.6.6E.2.48.54.1N",0,262.15,2.815027778,104.1518333,2008,0.601690961292007,194.11100002021,0.0320131265067565
"905","110.22.10.6E.5.48.16.8S",0,302.53,-5.804666667,110.3696111,2008,0.13151144331996,194.11100002021,0.0289360211395295
"906","110.22.10.6E.5.48.16.8S",0,302.53,-5.804666667,110.3696111,2008,0.13151144331996,194.11100002021,0.0289360211395295
"907","110.24.22.3E.5.53.22.9S",0,302.49,-5.889694444,110.4061944,2008,0.209550061502807,194.11100002021,0.0289360211395295
"908","110.24.22.3E.5.53.22.9S",0,302.49,-5.889694444,110.4061944,2008,0.209550061502807,194.11100002021,0.0289360211395295
"909","110.25.14.9E.5.53.31.1S",5.25,302.49,-5.891972222,110.4208056,2008,0.222105076058552,194.11100002021,0.0289360211395295
"910","110.25.14.9E.5.53.31.1S",1.75,302.49,-5.891972222,110.4208056,2008,0.222105076058552,194.11100002021,0.0289360211395295
"911","110.25.25.2E.5.50.4.2S",0,262.15,-5.8345,110.4236667,2008,0.193133044010831,194.11100002021,0.0289360211395295
"912","110.25.25.2E.5.50.4.2S",0,262.15,-5.8345,110.4236667,2008,0.193133044010831,194.11100002021,0.0289360211395295
"913","110.26.42.8E.5.49.13.6S",0,302.39,-5.820444444,110.4452222,2008,0.20754307279047,194.11100002021,0.0289360211395295
"914","110.26.42.8E.5.49.13.6S",0,302.39,-5.820444444,110.4452222,2008,0.20754307279047,194.11100002021,0.0289360211395295
"915","113.48.54E.4.16.28N",0.25,303.16,4.274444444,113.815,2008,3.43508697573183,194.11100002021,1.53954386906917
"916","113.49.32E.4.17.32N",0,303.07,4.292222222,113.8255556,2008,3.42470468284814,194.11100002021,1.53954386906917
"917","113.53.51E.4.20.36N",0,303.18,4.343333333,113.8975,2008,3.3537989446371,194.11100002021,1.53954386906917
"918","113.53.57E.4.20.36N",0,303.17,4.343333333,113.8991667,2008,3.35213289048,194.11100002021,1.53954386906917
"919","118.18.26.4E.4.10.40.4N",3.75,302.32,4.177888889,118.3073333,2008,0.0921255644137059,194.11100002021,0.354691903049449
"920","118.18.26.4E.4.10.40.4N",5,302.32,4.177888889,118.3073333,2008,0.0921255644137059,194.11100002021,0.354691903049449
"921","118.37.889E.4.14.956N",0.25,301.11,4.249277778,118.6314722,2008,0.381472883672563,194.11100002021,0.354691903049449
"922","118.37.889E.4.14.956N",0.25,301.11,4.249277778,118.6314722,2008,0.381472883672563,194.11100002021,0.354691903049449
"923","118.44.16.4E.9.39.18.9N",0,302.23,9.65525,118.7378889,2008,5.42722425750431,194.11100002021,0.354691903049449
"924","118.44.16.4E.9.39.18.9N",0,302.23,9.65525,118.7378889,2008,5.42722425750431,194.11100002021,0.354691903049449
"925","118.46.46.64E.10.01.09.32N",0,262.15,10.01925,118.7796111,2008,5.79350787345139,194.11100002021,0.354691903049449
"926","118.46.46.6E.10.1.9.3N",0,262.15,10.01925,118.7796111,2008,5.79350787345139,194.11100002021,0.354691903049449
"927","118.47.5.3E.4.12.18.5N",2.5,302.31,4.205138889,118.7848056,2008,0.536683844615722,194.11100002021,0.354691903049449
"928","118.47.5.3E.4.12.18.5N",0.25,302.31,4.205138889,118.7848056,2008,0.536683844615722,194.11100002021,0.354691903049449
"929","118.48.11E.10.02.32.6N",0,262.15,10.04238889,118.8030556,2008,5.81873178189945,194.11100002021,0.354691903049449
"930","118.48.11E.10.2.32.6N",0,262.15,10.04238889,118.8030556,2008,5.81873178189945,194.11100002021,0.354691903049449
"931","118.49.42.7E.09.55.25.2N",0,302.32,9.923666667,118.8285278,2008,5.70308581941388,194.11100002021,0.354691903049449
"932","118.49.42.7E.09.55.25.2N",0,302.32,9.923666667,118.8285278,2008,5.70308581941388,194.11100002021,0.354691903049449
"933","118.49.42.7E.9.55.25.2N",10,302.32,9.923666667,118.8285278,2008,5.70308581941388,194.11100002021,0.354691903049449
"934","118.49.42.7E.9.55.25.2N",5,302.32,9.923666667,118.8285278,2008,5.70308581941388,194.11100002021,0.354691903049449
"935","118.54.35E.10.12.18N",1,262.15,10.20505556,118.90975,2008,5.99149036427389,194.11100002021,0.354691903049449
"936","118.54.35E.10.12.18N",0,262.15,10.20505556,118.90975,2008,5.99149036427389,194.11100002021,0.354691903049449
"937","118.55.13E.4.34.45N",10,302.29,4.579166667,118.9202778,2008,0.746741604463499,194.11100002021,0.354691903049449
"938","118.55.13E.4.34.45N",12.5,302.29,4.579166667,118.9202778,2008,0.746741604463499,194.11100002021,0.354691903049449
"939","119.51.25.5E.0.43.17.1S",0.5,262.15,-0.721416667,119.8570833,2008,0.110832486502283,194.11100002021,0.0430387767778755
"940","119.51.25.5E.0.43.17.1S",0.25,262.15,-0.721416667,119.8570833,2008,0.110832486502283,194.11100002021,0.0430387767778755
"941","121.19.46.5E.1.4.21.1S",0,262.15,-1.072527778,121.3295833,2008,0.194499077685491,194.11100002021,0.472117499731898
"942","121.29.34.8E.0.53.40.9S",0,262.15,-0.894694444,121.493,2008,0.282817047089575,194.11100002021,0.0151557613926759
"943","121.39.48E.0.54.53S",0,302.92,-0.914722222,121.6633333,2008,0.186130404043795,194.11100002021,0.289286542206024
"944","121.40.5.2E.0.51.49.9S",0,302.95,-0.863861111,121.6681111,2008,0.140250292482275,194.11100002021,0.289286542206024
"945","121.40.7.1E.0.52.22.4S",0,302.95,-0.872888889,121.6686389,2008,0.147381503699967,194.11100002021,0.289286542206024
"946","123.45.59.6E.11.08.29.3N",0.5,302.39,11.14147222,123.7665556,2008,5.72952362478095,194.11100002021,0.00303022497405484
"947","123.45.59.6E.11.08.29.3N",10,302.39,11.14147222,123.7665556,2008,5.72952362478095,194.11100002021,0.00303022497405484
"948","123.45.6.7E.11.20.28.8N",10,302.77,11.34133333,123.7518611,2008,5.90851182116632,194.11100002021,0.00303022497405484
"949","123.45.6.7E.11.20.28.8N",20,302.77,11.34133333,123.7518611,2008,5.90851182116632,194.11100002021,0.00303022497405484
"950","123.46.21.5E.11.8.34.5N",0,302.28,11.14291667,123.7726389,2008,5.72759222181163,194.11100002021,0.00303022497405484
"951","123.46.21.5E.11.8.34.5N",0,302.28,11.14291667,123.7726389,2008,5.72759222181163,194.11100002021,0.00303022497405484
"952","123.47.29.5E.11.12.50.3N",10,302.06,11.21397222,123.7915278,2008,5.77871767428593,194.11100002021,0.00303022497405484
"953","123.47.29.5E.11.12.50.3N",0,302.06,11.21397222,123.7915278,2008,5.77871767428593,194.11100002021,0.00303022497405484
"954","123.47.49.8E.11.8.44.5N",0,302.3,11.14569444,123.7971667,2008,5.71725883159367,194.11100002021,0.00303022497405484
"955","123.47.49.8E.11.8.44.5N",10,302.3,11.14569444,123.7971667,2008,5.71725883159367,194.11100002021,0.00303022497405484
"956","123.48.1.5E.11.8.57.6N",10,302.66,11.14933333,123.8004167,2008,5.71869816672359,194.11100002021,0.00303022497405484
"957","123.48.13.3E.10.10.50.6N",10,302.33,10.18072222,123.8036944,2008,4.91236133233225,194.11100002021,0.00303022497405484
"958","123.48.13.3E.10.10.50.6N",5,302.33,10.18072222,123.8036944,2008,4.91236133233225,194.11100002021,0.00303022497405484
"959","123.48.15.7E.10.10.36.5N",0,302.33,10.17680556,123.8043611,2008,4.9088278066398,194.11100002021,0.00303022497405484
"960","123.48.15.7E.10.10.36.5N",0,302.36,10.17680556,123.8043611,2008,4.9088278066398,194.11100002021,0.00303022497405484
"961","123.48.19.2E.11.08.50.4N",0,302.3,11.14733333,123.8053333,2008,5.71444973022056,194.11100002021,0.00303022497405484
"962","123.48.19.2E.11.08.50.4N",0,302.3,11.14733333,123.8053333,2008,5.71444973022056,194.11100002021,0.00303022497405484
"963","123.48.19.2E.11.08.50.4N",0,302.3,11.14733333,123.8053333,2008,5.71444973022056,194.11100002021,0.00303022497405484
"964","123.48.19E.11.08.50N",5,302.3,11.14733333,123.8053333,2008,5.71444973022056,194.11100002021,0.00303022497405484
"965","123.49.0.6E.11.11.20.1N",0,302.2,11.18891667,123.8168333,2008,5.74424623107269,194.11100002021,0.00303022497405484
"966","123.49.0.6E.11.11.20.1N",0,302.2,11.18891667,123.8168333,2008,5.74424623107269,194.11100002021,0.00303022497405484
"967","123.49.6.6E.11.11.16.6N",5,302.2,11.18794444,123.8185,2008,5.74255931989622,194.11100002021,0.00303022497405484
"968","123.49.6.6E.11.11.16.6N",0,302.2,11.18794444,123.8185,2008,5.74255931989622,194.11100002021,0.00303022497405484
"969","123.52.49.5E.11.17.16.3N",0,302.22,11.28786111,123.8804167,2008,5.79780586767868,194.11100002021,0.00303022497405484
"970","123.52.49E.11.17.16N",5,302.22,11.28786111,123.8804167,2008,5.79780586767868,194.11100002021,0.00303022497405484
"971","123.52.50E.11.18.10.8N",20,302.62,11.303,123.8805556,2008,5.81089667475609,194.11100002021,0.00303022497405484
"972","123.52.59.6E.11.19.42.9N",10,302.62,11.32858333,123.8832222,2008,5.83184564218968,194.11100002021,0.00303022497405484
