"","reef_id","average_bleaching","clim_sst","latitude","longitude","year","distance_to_nearest_reef","sum_effort","rate_norm"
"47","123.45.18E.05.57.56S",0,299.72,-9.75,122.75,2003,3.91561550075112,163.21658675894,0.00128234515961985
"48","123.45.18E.05.57.56S",0,299.72,-9.75,123.25,2003,3.81798962147914,163.21658675894,0.0105289544042366
"49","123.45.18E.05.57.56S",0,299.72,-9.75,123.75,2003,3.78444774699327,163.21658675894,0.0769394842115344
"50","123.45.18E.05.57.56S",0,299.72,-9.75,124.75,2003,3.91306079044557,163.21658675894,0.784570383089364
"51","123.45.18E.05.57.56S",0,299.72,-9.75,125.25,2003,4.06903486710577,163.21658675894,0.328693309088952
"52","123.45.18E.05.57.56S",0,299.72,-9.75,125.75,2003,4.27808891325583,163.21658675894,0.0313908047076555
"53","123.50.23E.05.52.28S",0,300.96,-9.75,128.25,2003,5.87115671233662,163.21658675894,0.0203698659922987
"54","123.50.23E.05.52.28S",0,300.96,-9.75,128.75,2003,6.25545833179435,163.21658675894,0.124799816026567
"55","123.50.23E.05.52.28S",0,300.96,-9.75,129.25,2003,6.65515114334869,163.21658675894,0.041069968029048
"56","123.50.23E.05.52.28S",0,300.96,-9.75,129.75,2003,7.06762439160538,163.21658675894,0.00315409120005876
"57","123.50.23E.05.52.28S",0,300.96,-9.75,130.25,2003,7.4907671396737,163.21658675894,0.000936792044461897
"58","123.50.23E.05.52.28S",0,300.96,-9.75,130.75,2003,7.92287006966638,163.21658675894,0.0419871542230044
"59","123.50.23E.05.52.28S",0,300.96,-9.75,131.25,2003,8.36254434611951,163.21658675894,0.00268661420207025
"60","123.50.23E.05.52.28S",0,300.96,-9.75,131.75,2003,8.80865629598609,163.21658675894,0.0442571441018346
"61","102.40.2.9E.5.56.28.4N",1,303.57,-9.25,93.25,2003,17.8735003632741,163.21658675894,0.00283733417783064
"62","102.40.2.9E.5.56.28.4N",1,303.57,-9.25,93.75,2003,17.6151793359012,163.21658675894,0.00270683273540396
"63","102.40.2.9E.5.56.28.4N",1,303.57,-9.25,94.25,2003,17.3674140514919,163.21658675894,0.00255917617378505
"64","102.40.2.9E.5.56.28.4N",1,303.57,-9.25,94.75,2003,17.1306625276421,163.21658675894,0.0043629144202833
"65","103.01.41E.5.45.44N",0,262.15,-9.25,98.75,2003,15.609887115524,163.21658675894,0.00126212662628614
"66","103.01.41E.5.45.44N",0,262.15,-9.25,99.25,2003,15.4803268750825,163.21658675894,0.00285939075964923
"67","103.01.41E.5.45.44N",0,262.15,-9.25,99.75,2003,15.365951469382,163.21658675894,0.00297212440005537
"68","103.01.41E.5.45.44N",0,262.15,-9.25,100.25,2003,15.2671021795035,163.21658675894,9.25151070724306e-05
"69","103.01.41E.5.45.44N",0,262.15,-9.25,100.75,2003,15.1840822363224,163.21658675894,0.00188828847680286
"70","103.01.41E.5.45.44N",0,262.15,-9.25,101.25,2003,15.1171524355416,163.21658675894,0.00307444243238051
"71","103.01.41E.5.45.44N",0,262.15,-9.25,101.75,2003,15.0665272096592,163.21658675894,0.00310936535359328
"72","103.01.41E.5.45.44N",0,262.15,-9.25,102.25,2003,15.0323712886358,163.21658675894,0.00135280368487369
"73","103.01.41E.5.45.44N",0,262.15,-9.25,103.25,2003,15.0138627727644,163.21658675894,0.00223384159196081
"74","103.01.41E.5.45.44N",0,262.15,-9.25,103.75,2003,15.0295715095076,163.21658675894,0.00572123225061164
"75","103.01.41E.5.45.44N",0,262.15,-9.25,104.25,2003,15.0618712037848,163.21658675894,0.00511100015363057
"76","103.01.41E.5.45.44N",0,262.15,-9.25,104.75,2003,15.1106554642544,163.21658675894,0.00447381001220456
"77","103.01.41E.5.45.44N",0,262.15,-9.25,105.25,2003,15.1757653170903,163.21658675894,0.00289125026672053
"78","103.01.41E.5.45.44N",0,262.15,-9.25,105.75,2003,15.2569917532717,163.21658675894,0.000870622299006119
"79","103.01.41E.5.45.44N",0,262.15,-9.25,106.25,2003,15.3540789941762,163.21658675894,0.00538548206070639
"80","103.03.08E.5.46.04N",1.75,301.79,-9.25,106.75,2003,15.4663250336841,163.21658675894,0.000836312060621641
"81","119.46.44E.0.44.8S",0,262.15,-9.25,107.25,2003,15.1482283207808,163.21658675894,0.00538241864656492
"82","119.46.44E.0.44.8S",0,262.15,-9.25,107.75,2003,14.7373651769407,163.21658675894,0.00114939298588
"83","119.46.44E.0.44.8S",0,262.15,-9.25,108.25,2003,14.3321681352999,163.21658675894,0.0016493421737681
"84","119.46.44E.0.44.8S",0,262.15,-9.25,108.75,2003,13.9331315417068,163.21658675894,0.00111814616163699
"85","119.46.44E.0.44.8S",0,262.15,-9.25,109.25,2003,13.5408000376088,163.21658675894,0.00722169249710424
"86","119.46.44E.0.44.8S",0,262.15,-9.25,109.75,2003,13.15577351426,163.21658675894,0.027929146727793
"87","119.46.44E.0.44.8S",0,262.15,-9.25,110.25,2003,12.7787122926571,163.21658675894,0.0161350022831289
"88","119.46.44E.0.44.8S",0,262.15,-9.25,110.75,2003,12.4103424190675,163.21658675894,0.00362953307481509
"89","119.46.44E.0.44.8S",0,262.15,-9.25,111.25,2003,12.0514609097199,163.21658675894,0.00224241915155693
"90","119.46.44E.0.44.8S",0,262.15,-9.25,111.75,2003,11.7029407055879,163.21658675894,0.00645032481628179
"91","119.46.44E.0.44.8S",0,262.15,-9.25,112.25,2003,11.365735007403,163.21658675894,0.00237108254549872
"92","119.46.44E.0.44.8S",0,262.15,-9.25,112.75,2003,11.0408805517724,163.21658675894,0.00351312333743919
"93","119.46.44E.0.44.8S",0,262.15,-9.25,113.25,2003,10.7294992641085,163.21658675894,0.00446155635563867
"94","119.46.44E.0.44.8S",0,262.15,-9.25,113.75,2003,10.4327975902203,163.21658675894,0.00258245812126023
"95","123.43.384E.5.53.607S",0,300.23,-9.25,114.25,2003,10.0501366956478,163.21658675894,0.00152619292528096
"96","123.43.384E.5.53.607S",0,300.23,-9.25,114.75,2003,9.58030229174454,163.21658675894,0.00167997631518281
"97","123.43.384E.5.53.607S",0,300.23,-9.25,115.25,2003,9.11367853290897,163.21658675894,0.00424344126876592
"98","123.43.384E.5.53.607S",0,300.23,-9.25,115.75,2003,8.65078498179245,163.21658675894,0.0110344177375793
"99","123.45.18E.05.57.56S",0,299.72,-9.25,116.25,2003,8.19222804282952,163.21658675894,0.00992791254967991
"100","123.45.18E.05.57.56S",0,299.72,-9.25,116.75,2003,7.73676937136699,163.21658675894,0.203308380961363
"101","123.45.18E.05.57.56S",0,299.72,-9.25,117.25,2003,7.2871531001978,163.21658675894,0.384949846382929
"102","123.45.18E.05.57.56S",0,299.72,-9.25,117.75,2003,6.84453068557096,163.21658675894,0.0981769090886977
"103","123.45.18E.05.57.56S",0,299.72,-9.25,118.25,2003,6.41035102827625,163.21658675894,0.0139532387315731
"104","123.45.18E.05.57.56S",0,299.72,-9.25,118.75,2003,5.98645139508561,163.21658675894,0.165154783194996
"105","123.45.18E.05.57.56S",0,299.72,-9.25,119.25,2003,5.57517715464921,163.21658675894,0.985360637626438
"106","123.45.18E.05.57.56S",0,299.72,-9.25,119.75,2003,5.17953668832671,163.21658675894,0.523837078680466
"107","123.45.18E.05.57.56S",0,299.72,-9.25,120.25,2003,4.8033946647889,163.21658675894,0.401913195849912
"108","123.45.18E.05.57.56S",0,299.72,-9.25,120.75,2003,4.45169634024182,163.21658675894,0.267261439944373
"109","123.45.18E.05.57.56S",0,299.72,-9.25,121.25,2003,4.13069005200371,163.21658675894,0.00909282585471485
"110","123.45.18E.05.57.56S",0,299.72,-9.25,121.75,2003,3.84806448824892,163.21658675894,0.0109964314022251
